>HAVE_INCLUDES +proj4=latlong
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_EU_LO.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_LO_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c5c_AF_NA.dat
-33.2219 18.3301
-33.2840 18.0407
-33.3430 17.7798
-33.4117 17.3933
-33.5062 17.1291
-33.7358 15.9763
-33.9113 15.0277
-33.9788 14.7995
-33.8978 14.5593
> 34 SOUTH AMERICA/AFRICA
-33.290	13.383
-33.386	12.295
-31.260	12.229
-31.138	11.612
-30.774	11.608
-30.618	10.579
-27.795	10.664
-27.700	9.946
-27.488	9.962
-27.396	9.387
-27.201	9.401
-27.110	8.843
-26.611	8.878
-26.503	8.293
-24.605	8.478
-24.525	8.046
-23.198	8.237
-23.145	7.978
-22.369	8.075
-22.293	7.667
-21.609	7.751
-21.539	7.365
-19.820	7.597
-19.731	7.118
-19.651	7.134
-19.541	6.634
-19.054	6.736
-18.727	5.176
-16.846	5.432
-16.298	3.095
-15.599	3.204
-15.366	2.388
-12.021	3.213
-11.745	2.586
-10.500	2.867
-9.695	0.840
-8.992	1.067
-8.328	1.319
-7.516	1.623
-6.795	1.896
-6.093	2.224
-5.294	2.576
-4.243	3.016
-3.330	3.425
-2.785	3.680
-2.168	3.978
-1.657	2.844
-1.429	2.909
-1.153	2.316
-0.889	2.411
-0.598	1.877
1.435	2.993
2.713	0.658
> M0 AFRICA/NORTH AMERICA FIN"-20.14 65.99 -54.45 121.25" STG1"154.4 13.1 123.4 121.25 0.483" STG2_M0-M2"74.5 58.3 123.4 121.25 0.373 6.425"
-24.81924  12.394971
-24.79777  12.694540
-24.84070  13.591103
-24.80600  15.581424
-24.95336  16.168434
-24.92389  16.358564
-24.89441  16.468944
-24.88459  16.564264
-24.78307  16.772484
-24.70851  17.056542
-24.67501  17.206474
-24.67173  17.328984
-24.68483  17.434344
-24.79777  17.567608
-24.78635  17.645064
-24.81208  17.848056
-24.77980  17.983724
-24.75032  18.094104
-24.76997  18.245804
-24.77652  18.431444
-24.75672  18.513186
-24.72228  18.609754
-24.72917  18.712358
-24.70851  18.827032
-24.69045  18.914566
-24.86690  19.038275
-24.92655  19.188640
-24.93371  19.328864
-24.96233  19.488210
-24.96948  19.685798
-25.06965  19.883387
-25.09090  20.152354
-25.26282  20.603628
-25.24136  20.884076
-25.19771  21.018620
-25.19771  21.197087
-25.17604  21.310974
-25.16990  21.435635
-25.15478  21.534899
-25.14763  21.694244
-25.06470  22.051374
-25.16163  22.630217
-25.16852  22.734087
-25.19606  22.800478
-25.19897  22.930354
-25.20552  23.053284
-25.19897  23.181224
-25.15312  23.319194
-25.14330  23.439604
-25.13347  23.519884
-25.12365  23.635284
-25.08763  23.715554
-25.06143  23.802694
-25.04178  23.935644
-25.02868  24.058574
-24.99266  24.171454
-24.95991  24.326994
-24.93044  24.472494
-24.85512  24.537714
-24.81255  24.640564
-24.71103  24.781054
-24.67501  24.893934
-24.61605  24.983007
-24.57021  25.063854
-24.29396  25.167661
-24.25952  25.258193
-24.22509  25.330619
-24.20016  25.387704
-24.17962  25.473791
-24.12954  25.594894
-23.97030  25.861743
-23.93587  25.946240
-23.90143  26.012630
-23.83946  26.109198
-23.20592  26.030737
-23.15551  26.099684
-23.14242  26.222604
-23.10639  26.353054
-23.03100  26.585556
-22.99657  26.682124
-22.94837  26.802834
-22.92082  26.893366
-22.92082  26.983899
-22.87262  27.170999
-22.76932  27.400348
-22.70734  27.581413
-22.46454  27.687034
-22.43189  27.791762
-22.39057  27.918508
-22.38369  28.003005
-22.35975  28.122274
-22.22530  28.353063
-22.18398  28.467738
-22.14267  28.582412
-21.90164  29.077323
-21.68768  29.416692
-21.25841  29.378450
-21.14394  29.429440
-21.09594  29.492878
-21.01709  29.609494
-20.99090  29.724894
-20.91001  29.877437
-20.75759  29.964841
-20.63912  30.063884
-20.05644  30.187925
-19.97059  30.372765
-19.79888  30.557606
-19.72018  30.704204
-19.54847  30.787064
-19.48408  30.876297
-19.35370  31.086250
-19.27107  31.200924
-19.17466  31.412167
-19.11268  31.563054
-18.96807  31.739352
-18.84412  31.956630
-18.77525  32.071304
-18.64441  32.246334
-18.60309  32.327403
-18.52046  32.469647
-18.46537  32.590357
-18.41716  32.674854
-18.27944  32.916274
-18.21746  33.024913
-18.18303  33.115445
-18.10039  33.260297
-18.05219  33.368936
-17.95578  33.495682
-17.87660  33.637614
-17.80455  33.747994
-17.68721  33.935380
-17.49440  34.116445
-17.36356  34.309581
-17.20517  34.460468
-17.00879  34.662374
-16.91054  34.868084
-16.72388  35.008564
-16.63361  35.118337
-16.13779  35.582624
-16.04138  35.673157
-15.54557  35.987002
-15.29077  36.180138
-15.18059  36.240493
> M1 AFRICA/NORTH AMERICA FIN"-20.24 66.19 -55.00 122.45" STG1"-18.5 70.3 127.0 122.45 0.362" STG2_M2-M4"-5.9 63.5 127.0 122.45 0.522 5.0532"
-24.59744  13.552860
-24.46151  14.413326
-24.59744  15.547866
-24.57527  15.922600
-24.60389  16.158431
-24.61533  16.475602
-24.60818  16.679565
-24.50372  16.891421
-24.53234  17.281611
-24.54665  17.530190
-24.53949  17.683162
-24.53949  17.836134
-24.61819  18.223549
-24.53949  18.554988
-24.54368  18.672100
-24.56333  18.942260
-24.57527  19.053533
-24.60460  19.175893
-24.73338  19.488210
-24.74054  19.658157
-24.94802  20.342302
-24.95517  20.495273
-24.97592  20.648938
-24.94730  20.846526
-24.95446  20.967629
-24.93729  21.106467
-24.96590  21.399662
-24.97306  21.711980
-24.75982  22.097090
-24.88426  22.749330
-24.91046  22.848410
-24.93665  23.375210
-24.82997  23.714813
-24.79912  23.897010
-24.72981  24.250214
-24.70119  24.415933
-24.52948  24.626269
-24.35777  24.893970
-24.07159  25.027820
-24.07159  25.136175
-24.03581  25.249451
-24.00004  25.427918
-23.82833  25.714740
-23.74963  25.848590
-23.69668  25.938452
-23.02702  26.027057
-23.01271  26.109917
-22.91255  26.269263
-22.77660  26.466027
-22.75514  26.599877
-22.69791  26.785542
-22.65498  27.014999
-22.60490  27.225336
-22.32994  27.394010
-22.18564  27.566682
-22.10726  27.730170
-22.06141  27.885700
-21.97816  28.119058
-21.84222  28.495113
-21.64905  28.826552
-21.58466  29.151617
-21.08670  29.180861
-20.91499  29.359328
-20.78335  29.615454
-20.60591  29.856141
-20.44041  29.924480
-19.87758  30.245289
-19.82750  30.353644
-19.64863  30.595849
-19.23367  30.952783
-19.17357  31.079283
-19.10918  31.206759
-18.99470  31.397974
-18.90169  31.557319
-18.80581  31.712966
-18.70922  31.856377
-18.62982  31.977992
-18.53681  32.105468
-18.44380  32.277561
-18.35794  32.420498
-18.27209  32.573470
-18.18623  32.771058
-18.07247  32.945217
-18.00092  33.095001
-17.87859  33.274590
-17.81563  33.441890
-17.71474  33.570892
-17.64392  33.664973
-17.43213  33.991564
-17.27904  34.162131
-17.12807  34.348498
-16.96709  34.537219
-16.84546  34.709313
-16.72025  34.855910
-16.57074  35.003476
-16.44195  35.130952
-16.25594  35.157143
> M5 AFRICA/NORTH AMERICA FIN"-19.44 65.89 -56.62 126.57" STG1"154.1 38.3 134.5 126.57 0.674" STG2_M4-M10"135.3 65.1 134.5 126.57 0.444 7.4490"
-24.17890  13.594572
-24.17890  13.709300
-24.05012  14.295692
-24.01645  14.466960
-24.00335  14.647580
-24.02955  14.818170
-24.03610  14.908480
-24.00335  14.998790
-24.00990  15.094120
-24.02955  15.370060
-24.05574  15.449390
-24.04297  15.564082
-24.03044  15.696339
-24.00183  15.846123
-23.99025  15.981220
-23.99680  16.096610
-24.10915  16.212618
-24.09841  16.388600
-24.09126  16.521748
-24.01614  16.876197
-24.09504  17.330850
-24.08194  17.420650
-24.07539  17.521000
-24.06884  17.661480
-24.06229  17.761830
-23.99825  18.029132
-24.19328  18.439150
-24.17364  18.509390
-24.18673  18.608670
-24.20215  18.767423
-24.19983  18.874590
-24.16709  19.000020
-24.15923  19.117257
-24.18427  19.241546
-24.31305  19.493312
-24.31118  19.617130
-24.30232  19.745078
-24.30590  19.894863
-24.29153  20.008480
-24.27843  20.153980
-24.25224  20.247884
-24.25223  20.399820
-24.24508  20.550640
-24.27370  20.678116
-24.27188  20.771100
-24.21948  20.871440
-24.21289  20.943324
-24.21948  21.077150
-24.28498  21.141230
-24.37012  21.261640
-24.43562  21.427210
-24.46836  21.562670
-24.39632  21.788450
-24.38322  21.923920
-24.35702  22.094500
-24.40942  22.520970
-24.46330  22.646521
-24.44899  22.764437
-24.47761  22.891914
-24.43562  23.061990
-24.43562  23.182410
-24.43562  23.508530
-24.40942  23.643990
-24.36357  23.859730
-24.30590  23.946055
-24.26533  24.030320
-24.15923  24.331671
-23.85874  24.474009
-23.80031  24.557130
-23.77411  24.702630
-23.53178  24.878230
-23.50558  25.028170
-23.46629  25.163640
-23.38114  25.289070
-23.31565  25.409480
-23.28290  25.544940
-23.23987  25.634738
-23.17156  25.735600
-23.05367  25.891130
-22.56018  25.740600
-22.35287  25.814820
-22.30619  25.890385
-22.27758  25.989179
-22.36343  26.479963
-22.33977  26.622760
-22.32012  26.723100
-22.26772  26.898710
-22.13673  27.083530
-22.06469  27.213970
-21.99497  27.339702
-21.78306  27.525040
-21.69137  27.710680
-21.59312  27.856180
-21.51453  28.031780
-21.50798  28.127110
-21.48178  28.212400
-21.42939  28.307730
-21.28880  28.499012
-21.23290  28.608760
-21.14776  28.709110
-21.12811  28.789380
-20.92749  28.901256
-20.55188  29.198333
-20.52684  29.313061
-20.23082  29.531930
-20.17188  29.637290
-20.12603  29.742650
-20.06708  29.843000
-19.85750  29.933310
-19.71122  30.036490
-19.54666  30.157593
-19.38211  30.230891
-19.20910  30.368740
-19.05191  30.474100
-18.90848  30.711736
-18.52140  31.031010
-18.45416  31.135595
-18.39335  31.237576
-18.20375  31.492529
-18.13578  31.620005
-18.06066  31.808033
-17.94261  31.945070
-17.84680  32.143630
-17.79236  32.336334
-17.74855  32.499850
-17.68961  32.602100
-17.62423  32.772940
-17.53897  32.936350
-17.42762  33.098800
-17.31628  33.227350
-17.28354  33.342750
-17.18709  33.507664
-17.05830  33.606459
-17.01895  33.826355
-16.94951  33.884610
-16.83007  33.981820
-16.70845  34.153913
-16.59040  34.265455
-16.46805  34.368130
-16.31781  34.521102
-16.10317  34.718690
-16.03878  34.807924
> M10 AFRICA/NORTH AMERICA FIN"-18.20 66.15 -57.47 134.49" STG1"-22.6 80.1 143.2 134.49 0.562" STG2_M10-M16"-74.4 74.3 143.2 134.49 0.822 6.3863"
-12.32041  36.527380
-12.61372  36.377590
-12.78319  36.407540
-12.89400  36.417530
-13.07650  36.322660
-13.22642  36.222800
-13.38285  36.182850
-13.47410  36.127930
-13.57839  36.058020
-13.76742  36.063020
-13.94992  36.063020
-14.00207  36.033060
-14.08680  35.983130
-14.17805  35.933200
-14.39681  35.870649
-14.47789  35.783400
-14.55421  35.679434
-14.64007  35.577453
-14.80820  35.500967
-15.61739  34.415304
-15.82129  34.361127
-15.84668  34.303900
-15.90998  34.208083
-16.00657  34.150718
-16.10316  34.032803
-16.31853  33.858668
-16.42511  33.730046
-16.45373  33.672682
-16.50023  33.615318
-16.55747  33.554766
-16.65150  33.423670
-16.84144  33.238030
-16.88074  33.140190
-16.89731  33.067549
-16.94456  33.007069
-17.09406  32.621381
-17.14489  32.469200
-17.24147  32.293920
-17.31660  32.067649
-17.40961  31.952920
-17.70925  31.453300
-17.75443  31.324688
-17.82059  31.187390
-17.91898  31.095231
-18.08585  30.941850
-18.19392  30.803870
-18.29871  30.510370
-18.40764  30.420332
-18.86196  30.050650
-19.14456  30.044277
-19.22326  30.002847
-19.27799  29.834460
-19.75451  29.489298
-20.10638  29.138720
-20.19771  28.991555
-20.47996  28.852892
-20.77008  28.637808
-20.79870  28.532640
-20.83665  28.451780
-20.90869  28.328860
-20.96325  28.245818
-20.95610  28.091459
-21.05606  27.857880
-21.10277  27.788703
-21.25909  27.504160
-21.38026  27.321040
-21.42114  27.180003
-21.47838  27.049339
-21.53090  26.964810
-21.65037  26.641390
-21.70018  26.500150
-21.98994  25.827712
-22.71964  25.650990
-22.78186  25.585760
-22.80806  25.513020
-22.96852  25.290400
-22.98817  25.197590
-22.98442  25.066767
-22.98085  24.926543
-23.27418  24.496310
-23.29922  24.423011
-23.30909  24.357200
-23.49240  24.254831
-23.50885  24.176580
-23.51540  24.073730
-23.68242  24.026640
-23.67587  23.891170
-23.69630  23.735364
-23.79647  23.646131
-23.81341  23.374400
-23.81996  23.281580
-23.81013  23.050790
-23.82508  22.939363
-23.85013  22.709906
-23.88545  22.554450
-23.82508  22.065109
-23.87517  21.975875
-23.91493  21.880030
-23.87159  21.752792
-23.85728  21.555203
-23.85013  21.405418
-23.87159  21.281129
-23.92883  21.172774
-23.87126  20.937906
-23.80358  20.847100
-23.80686  20.709120
-23.81013  20.596240
-23.82651  19.979680
-23.82978  19.841700
-23.78001  19.634949
-23.79432  19.523407
-23.81668  19.472940
-23.81668  19.382630
-23.82323  19.277270
-23.87563  19.167310
-23.87563  19.074490
-23.86908  18.916450
-23.87235  18.793530
-23.72499  18.562740
-23.70847  18.424649
-23.72277  18.329042
-23.73809  18.173900
-23.74464  18.056000
-23.74782  17.940239
-23.66604  17.780720
-23.67259  17.595080
-23.67259  17.509790
-23.66932  17.439550
-23.72635  16.891778
-23.73154  16.809880
-23.73351  16.694189
-23.72277  16.483853
-23.62675  16.206130
-23.56780  16.100770
-23.53318  15.872692
-23.50230  15.656740
-23.54391  15.314983
-23.51868  14.874600
-23.51213  14.784290
-23.51529  14.682934
-23.41513  13.925523
-23.41155  13.807607
-23.41155  13.673757
-23.26312  11.909866
> M16 AFRICA/NORTH AMERICA FIN"-18.5 66.1 -59.48 143.2" STG1"-18.3 66.5 152.0 143.20 1.511" STG2_M16-M22"-11.2 76.9 152.0 143.20 1.331 6.224"
-22.78663  12.129763
-22.96370  13.763401
-22.96728  15.853602
-22.93866  16.490984
-22.94232  16.865920
-22.89573  16.981769
-22.86373  17.202070
-22.86373  17.407780
-22.87427  17.587281
-22.90289  17.874103
-22.91004  18.027075
-23.01736  18.371261
-23.00127  18.615590
-23.01437  18.851400
-23.06021  19.001920
-23.03882  19.237342
-23.05366  20.191000
-23.04598  20.410125
-23.06029  20.754311
-23.26062  21.092124
-23.19623  21.264217
-23.17476  21.429936
-23.18907  21.824355
-23.13899  22.092055
-23.11261  22.312140
-23.16500  22.502800
-23.15845  22.653320
-23.14536  22.758680
-23.13881  23.034620
-23.13899  23.232969
-23.08175  23.436931
-23.08175  23.570781
-23.09951  23.665180
-23.06676  23.810680
-23.00127  24.016380
-22.86373  24.202020
-22.82443  24.272260
-22.75893  24.442850
-22.73929  24.548210
-22.71309  24.723810
-22.67379  24.789030
-22.37906  24.859280
-22.33976  24.954600
-22.24152  25.110140
-22.23497  25.185400
-22.18258  25.325880
-22.16948  25.426220
-22.11053  25.621890
-22.02539  25.817570
-21.24599  26.078460
-21.16085  26.223960
-21.12810  26.403470
-21.08881  26.594120
-21.05606  26.804850
-21.04296  26.975430
-21.01676  27.151040
-20.61069  27.236330
-20.61724  27.301550
-20.61069  27.557430
-20.58449  27.687880
-20.54519  27.813310
-20.44040  28.008980
-20.38801  28.114340
-20.19152  28.294250
-20.14567  28.464840
-20.09983  28.645460
-20.02778  28.861200
-19.98849  28.921400
-19.37283  29.472620
-18.94711  29.763610
-18.75062  29.954270
-18.25286  30.255300
-18.14152  30.365680
-17.85989  30.631600
-17.79439  30.716890
-17.63721  30.882460
-17.51931  30.972770
-17.27698  30.961620
-17.22459  31.134060
-17.12634  31.314680
-17.06740  31.455160
-17.01173  31.518850
-16.90038  31.569020
-16.83816  31.731110
-16.79232  31.856540
-16.64823  32.042180
-16.61548  32.197710
-16.58928  32.272970
-16.51724  32.392320
-16.51069  32.608060
-16.51069  32.788680
-16.48449  32.964280
-16.45519  33.038551
-16.25487  33.204270
-16.14039  33.325373
-16.08497  33.531230
-15.93291  33.695054
-15.81844  33.828904
-15.72543  33.899016
-15.52510  33.969128
-15.47586  34.082250
-15.39072  34.247820
-15.11729  34.306941
-15.05290  34.447165
-14.99120  34.573940
-14.89550  34.689370
> M22 AFRICA/NORTH AMERICA FIN"-18.0 66.3 -62.47 152.03" STG1"-20.7 74.9 156.2 152.03 1.535" STG2_M22-M25"57.5 80.5 156.2 152.03 1.425 10.1801"
-11.35399  35.799803
-11.57083  35.760530
-11.71423  35.740550
-12.02058  35.720580
-12.42717  35.691448
-12.76364  35.545820
-13.03088  35.460940
-13.19383  35.396030
-13.39304  35.156047
-13.67493  34.953537
-13.85215  34.791860
-14.04411  34.614272
-14.10813  34.454435
-14.25445  34.328902
-14.38663  34.227000
-14.45181  34.137130
-14.59787  34.022959
-14.74187  33.890910
-14.79534  33.741059
-14.85973  33.639078
-14.91460  33.483030
-15.02395  33.371460
-15.07103  33.263330
-15.15576  33.103550
-15.22032  32.977653
-15.30295  32.733503
-15.37738  32.595910
-15.39203  32.424582
-15.42780  32.258863
-15.44926  32.054901
-15.56640  31.931830
-15.61855  31.757070
-15.69200  31.618410
-15.88533  31.456661
-15.97363  31.362530
-16.08602  31.162566
-16.21821  31.054510
-16.33553  30.999580
-16.42228  30.792884
-16.80483  30.525240
-16.90260  30.340490
-16.94171  30.260600
-16.98734  30.160740
-17.23502  30.073770
-17.30021  29.928960
-17.54789  29.884650
-17.82586  29.575720
-18.33006  29.379720
-18.49102  29.230113
-18.54826  29.045969
-18.76039  28.881497
-18.83577  28.749930
-18.84232  28.529170
-18.87487  28.403460
-19.04192  28.313735
-19.17962  28.215000
-19.19272  28.142250
-19.34663  27.896410
-19.33276  27.721462
-19.33276  27.585530
-19.45142  27.410330
-19.49731  27.228596
-19.58317  27.113867
-20.03641  26.941221
-20.02675  26.814297
-20.03433  26.725880
-20.06503  26.597035
-20.09114  26.514728
-20.16532  26.414820
-20.17842  26.284370
-20.19152  26.219140
-20.23737  26.058590
-20.39879  25.928336
-20.89496  25.849910
-21.01408  25.488543
-21.08563  25.341945
-21.07132  25.144357
-21.12140  24.978637
-21.15717  24.857535
-21.18050  24.736090
-21.58657  24.575540
-21.65334  24.376170
-21.62472  24.165834
-21.68911  24.021379
-21.73920  23.932145
-21.83936  23.798295
-21.94024  23.672440
-21.94668  23.511473
-22.00574  23.331270
-21.98609  23.200820
-21.99264  23.090440
-21.97299  22.959990
-21.92714  22.824530
-21.94679  22.663980
-21.92521  22.543411
-21.97299  22.398060
-21.93952  22.275710
-21.93237  22.116365
-21.96099  21.963393
-21.97299  21.826100
-21.94668  21.574590
-21.96099  21.396123
-22.00574  21.130030
-21.98609  21.014640
-21.90095  20.487830
-21.90095  20.327280
-21.87475  20.206870
-21.78212  19.645472
-21.77651  19.499440
-21.76341  19.353940
-21.76341  19.198400
-21.78960  19.077990
-21.78960  18.893620
-21.80270  18.733070
-21.81580  18.577530
-21.81580  18.477190
-21.73204  18.308294
-21.74635  18.123454
-21.73204  17.964108
-21.73920  17.782929
-21.63903  17.324014
-21.63903  17.171042
-21.58657  17.027210
-21.67171  16.761290
-21.75686  16.505420
-21.80925  16.390650
-21.80925  16.250170
-21.80270  16.119720
-21.56749  15.722798
-21.56033  15.518836
-21.61277  15.194050
-21.56037  15.073630
-21.59610  14.916793
-21.63242  14.702360
-21.57347  14.607030
-21.54602  14.406887
-21.61399  13.837946
-21.59968  11.836567
> M25 AFRICA/NORTH AMERICA FIN"-15.0 67.05 -64.61 156.17"
-13.86468  32.545660
-13.95638  32.355000
-14.05462  32.174380
-14.25765  31.953620
-14.30350  31.858300
-14.37554  31.752940
-14.64407  31.421800
-14.97155  30.905020
-15.13529  30.563850
-15.37107  30.404680
-15.44966  30.133750
-15.65270  30.008320
-16.16356  29.621990
-16.47139  29.426320
-17.02155  28.874430
-17.76165  27.987160
-17.91131  27.580660
-18.06175  27.407964
-18.08667  27.198200
-18.06890  27.095647
-18.23346  26.923554
-18.67203  26.266860
-18.71133  26.101290
-18.75062  25.855450
-19.14209  25.806747
-19.30664  25.481683
-19.68032  24.784340
-19.71445  24.640338
-19.76580  24.547520
-20.10638  24.286630
-20.13912  24.206350
-20.13912  24.126070
-20.14567  24.005660
-20.19807  23.880230
-20.20096  23.752990
-20.21527  23.625513
-20.25047  23.478850
-20.50590  22.570730
-20.51136  22.455340
-20.47315  22.215390
-20.47970  22.039790
-20.41420  21.783910
-20.40111  21.628380
-20.39414  21.201380
-20.39414  20.927306
-20.44422  20.538503
-20.45137  19.988965
-20.36552  19.689396
-20.38698  19.364331
-20.41202  18.959593
-20.49788  18.653650
-20.38655  17.182270
-20.32975  17.034289
-20.32259  16.556252
-20.30828  16.288552
-20.34216  16.052120
-20.11153  15.737345
-20.11153  15.380411
-20.11948  14.973420
-20.11948  14.807850
-20.06503  14.572606
-20.11511  14.285784
-20.17187  14.086380
-20.16519  13.935224
-20.17235  13.820495
-20.18497  13.710090
-20.16533  13.383970
-20.19739  13.098583
-20.18308  12.626920
-20.45495  11.466885
> A31 AGULHAS BASIN MALVINAS PLATE MAL/ANT
14.803	-47.913
14.244	-48.772
14.071	-48.760
13.679	-49.275
13.453	-49.266
12.923	-49.972
> A34 AGULHAS BASIN MALVINAS/AFR
8.865	-42.897
10.002	-44.692
9.618	-44.825
10.140	-45.715
9.429	-45.951
10.454	-47.408
10.370	-47.442
10.953	-47.795
> Malvinas Plate Ridge Jump SOUTH ATLANTIC SAM/AF
2.267	-45.008
5.443	-46.433
7.173	-47.857
8.075	-49.580
8.373	-50.208
> A34 AGULHAS BASIN MALVINAS/ANT
10.953	-47.795
10.182	-48.568
9.387	-49.222
> A5 CENTRAL INDIAN RIDGE AFR/AUS
71.836	-23.826
70.898	-21.275
70.993	-21.057
69.970	-19.343
69.565	-19.588
69.060	-19.180
68.621	-19.318
66.746	-17.240
68.415	-16.029
68.076	-15.541
68.862	-14.987
67.348	-13.053
68.155	-12.522
67.095	-11.157
67.709	-10.690
67.429	-10.330
67.815	-10.014
67.489	-9.578
68.494	-8.728
68.254	-8.388
69.442	-7.255
68.708	-6.491
69.145	-5.936
> A5 SOUTHEAST INDIAN RIDGE ANT/AUS
71.836	-23.826
72.877	-24.380
73.038	-24.241
74.874	-25.569
75.150	-25.430
76.630	-26.708
76.315	-27.014
77.384	-27.725
77.082	-28.229
78.701	-29.379
78.389	-29.830
80.243	-31.002
79.297	-32.127
80.770	-32.989
80.651	-33.227
81.663	-33.887
80.837	-34.760
81.573	-35.382
79.638	-37.571
82.887	-39.466
83.601	-38.776
86.329	-40.214
87.645	-38.518
90.260	-39.726
90.722	-39.108
95.055	-40.770
99.054	-42.273
98.146	-43.830
101.670	-45.015
102.118	-44.386
105.687	-45.279
108.377	-45.913
108.512	-45.676
112.179	-46.371
114.353	-46.803
115.753	-46.929
115.976	-46.309
117.636	-46.547
117.811	-45.823
119.351	-46.213
121.667	-46.340
121.789	-45.670
122.655	-45.843
122.575	-46.248
124.756	-46.327
124.887	-45.670
125.672	-45.965
126.354	-46.155
126.915	-46.160
127.081	-45.649
127.937	-45.792
127.742	-47.014
130.088	-47.161
132.572	-47.219
136.129	-47.231
139.405	-47.259
139.725	-49.333
140.870	-49.256
141.124	-50.776
143.178	-50.606
143.470	-51.786
146.234	-51.535
147.293	-54.501
148.059	-54.394
149.526	-57.205
152.330	-56.759
153.439	-58.273
154.878	-59.910
157.940	-59.210
> A6 SOUTHEAST INDIAN RIDGE ANT/AUS
73.835	-21.832
75.236	-22.848
74.942	-23.250
75.975	-23.930
76.314	-23.646
78.118	-24.869
77.966	-25.119
78.990	-25.741
78.349	-26.678
80.025	-27.806
79.727	-28.270
81.490	-29.450
80.984	-30.159
82.425	-31.125
82.312	-31.285
83.329	-31.942
82.518	-32.970
83.161	-33.433
81.777	-35.181
84.938	-37.077
85.604	-36.302
88.288	-37.638
89.358	-36.190
92.186	-37.412
92.582	-36.882
100.599	-40.116
99.959	-41.231
103.409	-42.401
103.634	-41.952
109.552	-43.507
109.852	-42.842
112.812	-43.335
114.957	-43.742
114.870	-44.050
116.638	-44.359
116.837	-43.777
118.405	-44.094
118.565	-43.542
120.786	-43.788
120.894	-43.507
122.229	-43.764
122.291	-43.372
124.817	-43.586
124.838	-43.344
126.437	-43.406
126.505	-43.577
127.344	-43.568
127.376	-43.293
128.062	-43.325
128.004	-43.911
129.610	-44.119
130.959	-44.389
134.050	-44.522
139.145	-44.610
139.275	-46.869
140.508	-46.884
140.603	-48.316
142.783	-48.192
142.945	-49.161
145.530	-48.966
146.297	-52.157
147.141	-52.131
148.389	-55.167
151.010	-54.905
152.727	-57.520
157.920	-56.570
> A6 CENTRAL INDIAN RIDGE AFR/AUS
73.835	-21.832
72.606	-20.256
72.929	-20.090
71.318	-18.039
70.571	-18.465
69.233	-17.333
68.225	-15.740
70.428	-14.404
68.748	-11.875
69.414	-11.406
68.437	-9.867
69.040	-9.497
68.467	-8.540
69.748	-7.618
69.397	-7.101
70.236	-6.519
69.876	-5.893
70.239	-5.599
69.819	-5.166
70.599	-4.400
69.939	-3.751
70.688	-2.744
> A13 SOUTHEAST INDIAN RIDGE AUS/ANT
75.188	-18.655
77.409	-20.136
76.819	-20.867
77.669	-21.546
78.205	-20.893
80.151	-22.216
80.021	-22.383
81.095	-23.123
80.374	-24.167
82.022	-25.191
81.936	-25.377
83.764	-26.562
83.373	-27.125
84.949	-28.125
84.772	-28.384
85.534	-28.972
84.733	-30.085
85.358	-30.484
84.219	-32.087
87.711	-33.952
88.645	-32.713
89.558	-33.090
91.605	-33.107
94.370	-33.698
96.551	-34.116
98.625	-34.602
100.217	-35.017
99.950	-35.625
102.451	-36.567
102.243	-37.081
105.364	-38.296
108.167	-39.466
108.389	-38.879
111.003	-39.539
111.350	-38.699
114.959	-39.419
117.698	-40.014
117.784	-39.792
